mean_mae,position_source_mae,rich_mae,rich_minus_position_mae,rich_minus_mean_mae
0.07495457224153466,0.05921161678574761,0.044191968298376634,-0.015019648487370973,-0.03076260394315803
0.07628416914978291,0.06049676062069497,0.04586136994450563,-0.014635390676189339,-0.030422799205277275
0.06813423290775453,0.05099120106883256,0.03758521050072421,-0.013405990568108345,-0.030549022407030314
0.06973799501116547,0.05229374486995865,0.037143952951278134,-0.015149791918680516,-0.032594042059887335
0.08128852043955302,0.06462781748628267,0.05277040865168422,-0.011857408834598453,-0.028518111787868804
0.07599306309933151,0.060414985603396816,0.049065977144943526,-0.01134900845845329,-0.02692708595438799
0.09917611162263587,0.08833426549828069,0.07593359981914972,-0.012400665679130965,-0.023242511803486146
0.09906836981356275,0.08330453210940346,0.06831595146259516,-0.014988580646808303,-0.030752418350967592
0.06829532716208593,0.051541906570675804,0.035183339356931846,-0.016358567213743958,-0.033111987805154085
0.06905393137114968,0.053165518508484146,0.03640436778032164,-0.016761150728162505,-0.03264956359082804
0.07510131112615911,0.061541634316510614,0.04566121031409314,-0.015880424002417473,-0.029440100812065974
0.08415727312175343,0.07028768583016688,0.058986555134451696,-0.011301130695715186,-0.025170717987301736
0.0746514786199765,0.05902314544692517,0.04450076431710082,-0.014522381129824347,-0.03015071430287567
0.06740315460000953,0.05261952279985645,0.03806043229323679,-0.01455909050661966,-0.029342722306772748
0.06599264241724156,0.04937259433589401,0.035567388692250616,-0.013805205643643396,-0.03042525372499095
0.07357982698930912,0.06082556064773731,0.046677330463375064,-0.014148230184362245,-0.026902496525934058
0.09261414279913559,0.07962533752663446,0.06410205705779029,-0.015523280468844172,-0.028512085741345297
0.06739384701397282,0.05121473935038826,0.036296389884289654,-0.014918349466098609,-0.031097457129683162
0.07476715917085416,0.06140516296102953,0.048386575738114154,-0.013018587222915379,-0.02638058343274001
0.06852997429922054,0.052094005449509116,0.03879633933846906,-0.013297666111040059,-0.029733634960751487
0.06626651657298904,0.04979394479038246,0.035924891401053094,-0.013869053389329367,-0.03034162517193595
0.07234749706609793,0.0573056476763107,0.04213411000115618,-0.015171537675154521,-0.030213387064941748
0.08250064545823005,0.06639140377045043,0.05163304661137439,-0.014758357159076037,-0.030867598846855658
0.08559162220434545,0.06830866115521353,0.05352083280426871,-0.014787828350944818,-0.03207078940007674
0.09440736472730285,0.07855815298514375,0.06544069608903999,-0.01311745689610376,-0.02896666863826286
0.06767193427807142,0.050976765767273544,0.03483914264330398,-0.01613762312396956,-0.03283279163476743
0.06732236886137076,0.04857209906588935,0.035002044485698346,-0.013570054580191004,-0.032320324375672414
0.07450658365371367,0.05872326610864569,0.045588800932203265,-0.013134465176442428,-0.028917782721510403
0.07551110067192623,0.060922954185257415,0.04742970790732803,-0.013493246277929388,-0.028081392764598208
0.08321782613506318,0.06788538117247839,0.0546896635869622,-0.013195717585516187,-0.028528162548100977
0.0816386765091506,0.06530341008318326,0.051969683550111404,-0.013333726533071855,-0.0296689929590392
0.08997309615396974,0.07379689491472771,0.059319138379399255,-0.014477756535328457,-0.030653957774570487
0.06895127866208924,0.05244919198241126,0.03688973008558852,-0.015559461896822745,-0.03206154857650072
0.06753562364133689,0.05250812373778114,0.040140612093469835,-0.012367511644311303,-0.027395011547867054
0.07073846711459855,0.05589637616635283,0.040789980277305314,-0.015106395889047518,-0.029948486837293238
0.08493688933337804,0.06921243757303554,0.05410637629657633,-0.015106061276459207,-0.030830513036801704
0.07657385032736148,0.06100658208840931,0.047678719897459865,-0.013327862190949447,-0.02889513042990162
0.06747887708917541,0.052187821029962694,0.03878881304864982,-0.013399007981312876,-0.02869006404052559
